epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,562.408,0.85676,1.63349,0.15823,0.5493,1.15824,0.85178,0.92903,0.94597,0.7036,0.84586,0.92258,0.93709,0.56069,0.9532,1.41417,0.02148,0.61032,1.07246,0.001418,0.001418,0.001418
99,567.873,0.85806,1.70324,0.16393,0.54686,1.15258,0.86803,0.92258,0.95918,0.73472,0.86594,0.92258,0.95288,0.59771,0.93356,1.37591,0.02515,0.56869,1.06133,0.001412,0.001412,0.001412
100,573.527,0.85044,1.7232,0.1738,0.55895,1.15683,0.89587,0.88809,0.95398,0.72423,0.88294,0.87596,0.93128,0.58308,0.94678,1.40421,0.0281,0.59058,1.08383,0.001406,0.001406,0.001406
101,579.189,0.84896,1.59539,0.16113,0.55454,1.13608,0.87177,0.92107,0.96031,0.72193,0.86188,0.91613,0.94126,0.59471,0.95283,1.36353,0.02918,0.61276,1.08069,0.0014,0.0014,0.0014
102,584.607,0.82137,1.62703,0.15933,0.55628,1.14245,0.88186,0.88387,0.94897,0.70784,0.86566,0.87307,0.92498,0.56947,0.99367,1.40963,0.02517,0.66343,1.07681,0.001394,0.001394,0.001394
103,590.372,0.8577,1.60803,0.16251,0.55393,1.15724,0.90708,0.89032,0.96754,0.73179,0.89999,0.88387,0.95559,0.5992,0.93173,1.36714,0.02469,0.5604,1.06128,0.001388,0.001388,0.001388
104,595.706,0.86111,1.69641,0.17257,0.56257,1.14873,0.89893,0.88387,0.96,0.7253,0.87613,0.86452,0.93097,0.57661,0.93878,1.38414,0.03479,0.58594,1.06818,0.001382,0.001382,0.001382
105,601.237,0.86021,1.68472,0.16771,0.55325,1.16838,0.87908,0.92258,0.95901,0.71433,0.87908,0.92258,0.95901,0.57444,0.9306,1.37844,0.02149,0.62826,1.0553,0.001376,0.001376,0.001376
106,606.601,0.83314,1.68895,0.16912,0.53859,1.15554,0.86105,0.90968,0.95816,0.71893,0.85383,0.90323,0.94987,0.57401,0.91184,1.39995,0.02831,0.60052,1.05028,0.00137,0.00137,0.00137
107,613.374,0.84487,1.61588,0.16309,0.5462,1.16191,0.86481,0.91613,0.95555,0.72296,0.84654,0.89677,0.92342,0.58543,0.94536,1.37327,0.02974,0.59028,1.07682,0.001364,0.001364,0.001364
108,618.969,0.82597,1.5867,0.16128,0.52817,1.13888,0.88866,0.92903,0.96062,0.72137,0.86806,0.90968,0.91878,0.58309,0.93674,1.37837,0.02697,0.58463,1.05207,0.001358,0.001358,0.001358
109,624.437,0.84445,1.57185,0.16209,0.54526,1.14379,0.84317,0.93654,0.94592,0.72295,0.83166,0.92431,0.90271,0.54001,0.90853,1.47294,0.02833,0.57932,1.0458,0.001352,0.001352,0.001352
110,629.667,0.80501,1.62963,0.17958,0.53088,1.15005,0.90482,0.89677,0.95787,0.72913,0.8918,0.88387,0.93275,0.58989,0.92191,1.36739,0.02837,0.56354,1.05877,0.001346,0.001346,0.001346
111,636.636,0.83,1.64443,0.16965,0.5479,1.15286,0.92531,0.87097,0.97022,0.75095,0.91105,0.85806,0.95234,0.61276,0.88935,1.35967,0.03011,0.53915,1.04248,0.00134,0.00134,0.00134
112,642.309,0.82595,1.66091,0.15699,0.53682,1.12976,0.87953,0.89677,0.951,0.72211,0.86953,0.89032,0.93971,0.57283,0.93075,1.39878,0.02825,0.5972,1.06137,0.001334,0.001334,0.001334
113,648.019,0.83218,1.60292,0.16092,0.54045,1.14025,0.85796,0.91613,0.957,0.70808,0.82463,0.94194,0.93198,0.58839,0.97433,1.39096,0.03099,0.59925,1.07892,0.001328,0.001328,0.001328
114,653.589,0.8535,1.57869,0.16032,0.55468,1.12956,0.91628,0.88387,0.95756,0.71818,0.90291,0.87097,0.93121,0.6033,0.92243,1.37336,0.03582,0.57517,1.06626,0.001322,0.001322,0.001322
